"","Run","SampleName.x","assembly.x","n_seqs.x","smallest.x","largest.x","n_bases.x","mean_len.x","n_under_200.x","n_over_1k.x","n_over_10k.x","n_with_orf.x","mean_orf_percent.x","n90.x","n70.x","n50.x","n30.x","n10.x","gc.x","gc_skew.x","at_skew.x","cpg_ratio.x","bases_n.x","proportion_n.x","linguistic_complexity.x","fragments","fragments_mapped","p_fragments_mapped","good_mappings","p_good_mapping","bad_mappings","potential_bridges","bases_uncovered","p_bases_uncovered","contigs_uncovbase","p_contigs_uncovbase","contigs_uncovered","p_contigs_uncovered","contigs_lowcovered","p_contigs_lowcovered","contigs_segmented","p_contigs_segmented","score","optimal_score","cutoff","assembly.y","n_seqs.y","smallest.y","largest.y","n_bases.y","mean_len.y","n_under_200.y","n_over_1k.y","n_over_10k.y","n_with_orf.y","mean_orf_percent.y","n90.y","n70.y","n50.y","n30.y","n10.y","gc.y","gc_skew.y","at_skew.y","cpg_ratio.y","bases_n.y","proportion_n.y","linguistic_complexity.y","CRBB_hits","n_contigs_with_CRBB","p_contigs_with_CRBB","rbh_per_reference","n_refs_with_CRBB","p_refs_with_CRBB","cov25","p_cov25","cov50","p_cov50","cov75","p_cov75","cov85","p_cov85","cov95","p_cov95","reference_coverage","ID","Complete","Fragmented","Missing","Total","Complete_BUSCO_perc","Input.Reads","Surviving.Reads","Percent.Surviving","Unique_kmers","Investigator","HighLevelClassification","Phylum","Class","Order","Family","Genus","Species","Strain","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","SampleName.y","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash"
"241","SRR1296937","MMETSP0705","/mnt/scratch/ljcohen/mmetsp/Asterionellopsis_glacialis/SRR1296937/trinity/Asterionellopsis_glacialis_SRR1296937.Trinity.fixed.fasta",22579,201,8532,11867332,525.59157,0,2240,0,6632,78.32458,258,427,652,942,1551,0.43464,0.01753,0.01062,1.82373,0,0,0.10939,18294651,16492469,0.90149,15357078,0.83943,1135391,7783,88578,0.00746,3519,0.15585,144,0.00638,13865,0.61407,2747,0.12166,0.39339,0.47275,0.64951,"/mnt/scratch/ljcohen/mmetsp/Asterionellopsis_glacialis/SRR1296937/trinity/Asterionellopsis_glacialis_SRR1296937.Trinity.fixed.fasta",22579,201,8532,11867332,525.59157,0,2240,0,6632,78.32458,258,427,652,942,1551,0.43464,0.01753,0.01062,1.82373,0,0,0.10939,94,94,0.00416,0.00518,77,0.00424,30,0.00165,21,0.00116,8,0.00044,3,0.00017,2,0.00011,0.00151,"Asterionellopsis_glacialis_SRR1296937",88,94,247,429,0.205128205,18304970,18294651,99.94,11155847,"SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Asterionellopsis","glacialis","CCMP134","22-Jul-15","26-Jul-15",18304970,1830497000,18304970,100,1172,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296937","SRX551344",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619053","SAMN02739978","simple",33640,"Asterionellopsis glacialis","MMETSP0705",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","A4E1838C575D40284A555C39219C4C95","FDC0B1A23A4E8A1EBE7F5A9300AE5E78"
"242","SRR1296939","MMETSP0719","/mnt/scratch/ljcohen/mmetsp/Chaetoceros_curvisetus/SRR1296939/trinity/Chaetoceros_curvisetus_SRR1296939.Trinity.fixed.fasta",6896,201,5948,3366211,488.13965,0,579,0,1671,78.66031,244,363,549,973,2109,0.5762,0.01137,0.00404,2.28127,0,0,0.09876,21388775,19407407,0.90736,17601187,0.82292,1806220,2397,66968,0.01989,1233,0.1788,142,0.02059,3698,0.53625,718,0.10412,0.25907,0.41136,0.45304,"/mnt/scratch/ljcohen/mmetsp/Chaetoceros_curvisetus/SRR1296939/trinity/Chaetoceros_curvisetus_SRR1296939.Trinity.fixed.fasta",6896,201,5948,3366211,488.13965,0,579,0,1671,78.66031,244,363,549,973,2109,0.5762,0.01137,0.00404,2.28127,0,0,0.09876,17,17,0.00247,0.00222,7,0.00092,4,0.00052,2,0.00026,1,0.00013,1,0.00013,0,0,5e-04,"Chaetoceros_curvisetus_SRR1296939",20,20,389,429,0.046620047,21391863,21388775,99.99,2955861,"SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","curvisetus","","22-Jul-15","26-Jul-15",21391863,2139186300,21391863,100,1374,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296939","SRX551346",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619055","SAMN02740491","simple",230516,"Chaetoceros curvisetus","MMETSP0719",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","AFA930CF9BD93EFC311AB8F7C934327B","B64554ABF9512053C94E9BF817D1666C"
"243","SRR1296943","MMETSP0661","/mnt/scratch/ljcohen/mmetsp/Alexandrium_margalefii/SRR1296943/trinity/Alexandrium_margalefii_SRR1296943.Trinity.fixed.fasta",138623,201,8622,86430567,623.4937,0,24513,0,63330,93.96126,282,525,865,1271,1954,0.66876,0.00588,0.00136,2.09749,0,0,0.11659,18410244,7931323,0.43081,6968475,0.37851,962848,13508,10407584,0.12042,117026,0.8442,44639,0.32202,123531,0.89113,5439,0.03924,0.12759,0.23188,0.18296,"/mnt/scratch/ljcohen/mmetsp/Alexandrium_margalefii/SRR1296943/trinity/Alexandrium_margalefii_SRR1296943.Trinity.fixed.fasta",138623,201,8622,86430567,623.4937,0,24513,0,63330,93.96126,282,525,865,1271,1954,0.66876,0.00588,0.00136,2.09749,0,0,0.11659,22,22,0.00016,0.00288,7,0.00092,5,0.00065,1,0.00013,0,0,0,0,0,0,0.00051,"Alexandrium_margalefii_SRR1296943",221,82,126,429,0.515151515,18550219,18410244,99.25,74686441,"ShaunaMurray","Alveolata(SAR,Chromalveolata)","Dinophyta","Dinophyceae","Gonyualacales","Goniodomataceae","Alexandrium","margalefi","AMGDE01CS-322","22-Jul-15","26-Jul-15",18550219,3710043800,18550219,200,2242,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296943","SRX551350",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619059","SAMN02740079","simple",109239,"Alexandrium margalefii","MMETSP0661",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","A4297FACDB355F7B62C2B23989B08DC6","660786DAE042741E03E020797002257F"
"244","SRR1296944","MMETSP0882","/mnt/scratch/ljcohen/mmetsp/Pelagococcus_subviridis/SRR1296944/trinity/Pelagococcus_subviridis_SRR1296944.Trinity.fixed.fasta",33800,201,14285,25367043,750.50423,0,7209,28,16646,83.14916,321,644,1067,1702,3469,0.65877,0.00453,-0.00101,2.60376,0,0,0.12576,18080337,16609086,0.91863,14614542,0.80831,1994544,22707,443694,0.01749,11449,0.33873,296,0.00876,16841,0.49825,2136,0.0632,0.38195,0.48589,0.43164,"/mnt/scratch/ljcohen/mmetsp/Pelagococcus_subviridis/SRR1296944/trinity/Pelagococcus_subviridis_SRR1296944.Trinity.fixed.fasta",33800,201,14285,25367043,750.50423,0,7209,28,16646,83.14916,321,644,1067,1702,3469,0.65877,0.00453,-0.00101,2.60376,0,0,0.12576,180,180,0.00533,0.00571,170,0.00539,42,0.00133,25,0.00079,8,0.00025,5,0.00016,1,3e-05,0.00122,"Pelagococcus_subviridis_SRR1296944",183,99,147,429,0.426573427,18092676,18080337,99.93,22289089,"ChristopherGobler","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Pelagophyceae","Pelagomonadales","Pelagomonodaceae","Pelagococcus","subviridis","CCMP1429","22-Jul-15","26-Jul-15",18092676,1809267600,18092676,100,1075,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296944","SRX551351",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619060","SAMN02740025","simple",35679,"Pelagococcus subviridis","MMETSP0882",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","6FF1CE3A64E82F305F998E7BEB91B428","5AEB9D30D20DE9E1D2674BFF7790DFD5"
"245","SRR1296945","MMETSP0883","/mnt/scratch/ljcohen/mmetsp/Pelagococcus_subviridis/SRR1296945/trinity/Pelagococcus_subviridis_SRR1296945.Trinity.fixed.fasta",31975,201,16727,23593952,737.88747,0,6546,30,15242,83.89303,313,632,1051,1691,3482,0.65743,0.00401,0.00027,2.59923,0,0,0.12406,17004738,15603622,0.9176,13685844,0.80483,1917778,22041,419418,0.01778,10486,0.32794,260,0.00813,17461,0.54608,1617,0.05057,0.37454,0.49451,0.50565,"/mnt/scratch/ljcohen/mmetsp/Pelagococcus_subviridis/SRR1296945/trinity/Pelagococcus_subviridis_SRR1296945.Trinity.fixed.fasta",31975,201,16727,23593952,737.88747,0,6546,30,15242,83.89303,313,632,1051,1691,3482,0.65743,0.00401,0.00027,2.59923,0,0,0.12406,63,63,0.00197,0.00795,52,0.00656,13,0.00164,6,0.00076,4,5e-04,1,0.00013,0,0,0.00087,"Pelagococcus_subviridis_SRR1296945",173,97,159,429,0.403263403,17009786,17004738,99.97,20781318,"ChristopherGobler","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Pelagophyceae","Pelagomonadales","Pelagomonodaceae","Pelagococcus","subviridis","CCMP1429","22-Jul-15","26-Jul-15",17009786,1700978600,17009786,100,1037,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296945","SRX551352",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619061","SAMN02740022","simple",35679,"Pelagococcus subviridis","MMETSP0883",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","490CF81103415070738DA9BC85AFE0D2","1F8DBBF3114333B696A03733253B54D4"
"246","SRR1296946","MMETSP0884","/mnt/scratch/ljcohen/mmetsp/Pelagococcus_subviridis/SRR1296946/trinity/Pelagococcus_subviridis_SRR1296946.Trinity.fixed.fasta",32433,201,14833,23948932,738.41248,0,6687,29,15758,84.07659,318,629,1043,1665,3379,0.65731,0.00402,0.00057,2.60418,0,0,0.12445,16282038,14996061,0.92102,13210821,0.81137,1785240,21415,447714,0.01869,10401,0.32069,278,0.00857,17221,0.53097,1761,0.0543,0.39176,0.49858,0.4905,"/mnt/scratch/ljcohen/mmetsp/Pelagococcus_subviridis/SRR1296946/trinity/Pelagococcus_subviridis_SRR1296946.Trinity.fixed.fasta",32433,201,14833,23948932,738.41248,0,6687,29,15758,84.07659,318,629,1043,1665,3379,0.65731,0.00402,0.00057,2.60418,0,0,0.12445,23,23,0.00071,0.00096,21,0.00087,7,0.00029,2,8e-05,1,4e-05,1,4e-05,1,4e-05,0.00016,"Pelagococcus_subviridis_SRR1296946",182,93,154,429,0.424242424,16294439,16282038,99.92,18311637,"ChristopherGobler","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Pelagophyceae","Pelagomonadales","Pelagomonodaceae","Pelagococcus","subviridis","CCMP1429","22-Jul-15","26-Jul-15",16294439,1629443900,16294439,100,966,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296946","SRX551353",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619062","SAMN02740023","simple",35679,"Pelagococcus subviridis","MMETSP0884",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","D745DB0A7EFBDF7A8A3B879F0FA965AC","B217488B2B2D31503187D5831B6CC56D"
"247","SRR1296951","MMETSP0208","/mnt/scratch/ljcohen/mmetsp/Strombidium_inclinatum/SRR1296951/trinity/Strombidium_inclinatum_SRR1296951.Trinity.fixed.fasta",38238,201,18556,37749371,987.22138,0,11568,44,8877,36.22124,381,957,1674,2811,5080,0.50338,-0.00148,0.03209,1.73123,0,0,0.17222,33534966,32235362,0.96125,29897252,0.89152,2338110,19001,239736,0.00635,7555,0.19758,171,0.00447,24152,0.63162,899,0.02351,0.51748,0.60619,0.49135,"/mnt/scratch/ljcohen/mmetsp/Strombidium_inclinatum/SRR1296951/trinity/Strombidium_inclinatum_SRR1296951.Trinity.fixed.fasta",38238,201,18556,37749371,987.22138,0,11568,44,8877,36.22124,381,957,1674,2811,5080,0.50338,-0.00148,0.03209,1.73123,0,0,0.17222,76,76,0.00199,0.00466,62,0.0038,11,0.00067,6,0.00037,2,0.00012,2,0.00012,1,6e-05,0.00074,"Strombidium_inclinatum_SRR1296951",253,30,146,429,0.58974359,33537420,33534966,99.99,40803051,"DenisLynn","Alveolata(SAR,Chromalveolata)","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae","Strombidium","inclinatum","S3","22-Jul-15","26-Jul-15",33537420,3353742000,33537420,100,2074,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296951","SRX551358",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619067","SAMN02740142","simple",197538,"Strombidium inclinatum","MMETSP0208",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","0678C6FEFA028CD6856853F545D19E1A","7B8BC6712A255A661D88E3CF808E7604"
"248","SRR1296953","MMETSP0737","/mnt/scratch/ljcohen/mmetsp/Thalassiosira_minuscula/SRR1296953/trinity/Thalassiosira_minuscula_SRR1296953.Trinity.fixed.fasta",37327,201,16722,40515227,1085.41343,0,15311,9,21334,79.84862,470,1142,1685,2368,3862,0.47954,0.00977,0.00882,1.94303,0,0,0.19527,36464010,34838360,0.95542,31575433,0.86593,3262927,24628,319429,0.00788,11124,0.29801,196,0.00525,16389,0.43907,2269,0.06079,0.44509,0.51565,0.41107,"/mnt/scratch/ljcohen/mmetsp/Thalassiosira_minuscula/SRR1296953/trinity/Thalassiosira_minuscula_SRR1296953.Trinity.fixed.fasta",37327,201,16722,40515227,1085.41343,0,15311,9,21334,79.84862,470,1142,1685,2368,3862,0.47954,0.00977,0.00882,1.94303,0,0,0.19527,55,55,0.00147,0.00151,42,0.00115,7,0.00019,4,0.00011,3,8e-05,3,8e-05,2,5e-05,0.00011,"Thalassiosira_minuscula_SRR1296953",278,28,123,429,0.648018648,36466592,36464010,99.99,40492648,"SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemaceae","Thalassiosira","miniscula","CCMP1093","22-Jul-15","26-Jul-15",36466592,3646659200,36466592,100,2347,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296953","SRX551360",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619069","SAMN02740500","simple",385413,"Thalassiosira minuscula","MMETSP0737",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","D67DC4C797B4EA557C076BCF070880A6","013B65A95D9AC161028F97560FA6A228"
"249","SRR1296954","MMETSP0738","/mnt/scratch/ljcohen/mmetsp/Thalassiosira_minuscula/SRR1296954/trinity/Thalassiosira_minuscula_SRR1296954.Trinity.fixed.fasta",28437,201,28181,19286606,678.22225,0,3716,60,9213,66.44895,287,533,872,1782,6018,0.51956,0.01715,0.00883,2.132,0,0,0.12512,28352593,21147372,0.74587,15958617,0.56286,5188755,13551,264685,0.01372,5662,0.19911,415,0.01459,10978,0.38605,3908,0.13743,0.20224,0.25547,0.42625,"/mnt/scratch/ljcohen/mmetsp/Thalassiosira_minuscula/SRR1296954/trinity/Thalassiosira_minuscula_SRR1296954.Trinity.fixed.fasta",28437,201,28181,19286606,678.22225,0,3716,60,9213,66.44895,287,533,872,1782,6018,0.51956,0.01715,0.00883,2.132,0,0,0.12512,469,469,0.01649,0.02613,409,0.02278,163,0.00908,94,0.00524,34,0.00189,14,0.00078,5,0.00028,0.00701,"Thalassiosira_minuscula_SRR1296954",74,83,272,429,0.172494172,28354444,28352593,99.99,19881392,"SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemaceae","Thalassiosira","miniscula","CCMP1093","22-Jul-15","26-Jul-15",28354444,2835444400,28354444,100,1835,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296954","SRX551361",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619070","SAMN02740501","simple",385413,"Thalassiosira minuscula","MMETSP0738",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","3E16CF52DD52B4C71B26B4FDA901BFCA","820F4CA4B89A8561C7BE18DC960015A5"
"250","SRR1296955","MMETSP0739","/mnt/scratch/ljcohen/mmetsp/Thalassiosira_minuscula/SRR1296955/trinity/Thalassiosira_minuscula_SRR1296955.Trinity.fixed.fasta",37755,201,10247,29201902,773.45787,0,10213,1,16472,78.96763,312,751,1217,1734,2647,0.47553,0.01423,0.00904,1.92833,0,0,0.1495,22668284,21230940,0.93659,19349297,0.85358,1881643,18342,240863,0.00825,9070,0.24023,169,0.00448,22648,0.59987,5027,0.13315,0.38608,0.39762,0.04435,"/mnt/scratch/ljcohen/mmetsp/Thalassiosira_minuscula/SRR1296955/trinity/Thalassiosira_minuscula_SRR1296955.Trinity.fixed.fasta",37755,201,10247,29201902,773.45787,0,10213,1,16472,78.96763,312,751,1217,1734,2647,0.47553,0.01423,0.00904,1.92833,0,0,0.1495,48,48,0.00127,0.00088,41,0.00075,6,0.00011,3,5e-05,0,0,0,0,0,0,0.00013,"Thalassiosira_minuscula_SRR1296955",216,67,146,429,0.503496503,22669277,22668284,100,28846690,"SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemaceae","Thalassiosira","miniscula","CCMP1093","22-Jul-15","26-Jul-15",22669277,2266927700,22669277,100,1374,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296955","SRX551362",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619072","SAMN02740502","simple",385413,"Thalassiosira minuscula","MMETSP0739",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","659026522D1528BA0D16510AA1AAABDE","879012AF915DF000684D2FD65F6DF065"
"251","SRR1296956","MMETSP0740","/mnt/scratch/ljcohen/mmetsp/Thalassiosira_minuscula/SRR1296956/trinity/Thalassiosira_minuscula_SRR1296956.Trinity.fixed.fasta",32777,201,12217,16179478,493.62291,0,2704,4,8361,78.64083,247,382,590,902,1628,0.4948,0.02001,0.00885,2.09944,0,0,0.10319,15199897,6778888,0.44598,5029332,0.33088,1749556,12255,207519,0.01283,5493,0.16759,340,0.01037,22151,0.67581,3147,0.09601,0.12023,0.13108,0.20845,"/mnt/scratch/ljcohen/mmetsp/Thalassiosira_minuscula/SRR1296956/trinity/Thalassiosira_minuscula_SRR1296956.Trinity.fixed.fasta",32777,201,12217,16179478,493.62291,0,2704,4,8361,78.64083,247,382,590,902,1628,0.4948,0.02001,0.00885,2.09944,0,0,0.10319,97,97,0.00296,0.00162,49,0.00082,14,0.00023,6,1e-04,3,5e-05,1,2e-05,1,2e-05,0.00026,"Thalassiosira_minuscula_SRR1296956",50,90,289,429,0.116550117,15202953,15199897,99.98,16901960,"SarahSmith","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemaceae","Thalassiosira","miniscula","CCMP1093","22-Jul-15","26-Jul-15",15202953,1520295300,15202953,100,925,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296956","SRX551363",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619071","SAMN02740503","simple",385413,"Thalassiosira minuscula","MMETSP0740",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","74B6777FE33A99E99CEFCD52CE0DF71B","DE56DD05B12C59D5FBF0F9EECA1718F3"
"252","SRR1296959","MMETSP0902","/mnt/scratch/ljcohen/mmetsp/Thalassiosira_antarctica/SRR1296959/trinity/Thalassiosira_antarctica_SRR1296959.Trinity.fixed.fasta",39047,201,7273,32647435,836.1061,0,11210,0,18378,82.51413,340,810,1315,1923,3151,0.47805,0.01188,0.00716,1.83378,0,0,0.15889,16427378,15235438,0.92744,13437250,0.81798,1798188,25011,323585,0.00991,11926,0.30543,187,0.00479,25011,0.64054,1456,0.03729,0.41122,0.49493,0.48913,"/mnt/scratch/ljcohen/mmetsp/Thalassiosira_antarctica/SRR1296959/trinity/Thalassiosira_antarctica_SRR1296959.Trinity.fixed.fasta",39047,201,7273,32647435,836.1061,0,11210,0,18378,82.51413,340,810,1315,1923,3151,0.47805,0.01188,0.00716,1.83378,0,0,0.15889,39,39,0.001,0.00135,35,0.00121,6,0.00021,3,1e-04,0,0,0,0,0,0,0.00016,"Thalassiosira_antarctica_SRR1296959",245,55,129,429,0.571095571,16435301,16427378,99.95,28451205,"ThomasMock","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemaceae","Thalassiosira","antarctica","CCMP982","22-Jul-15","26-Jul-15",16435301,1643530100,16435301,100,939,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296959","SRX551366",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619075","SAMN02740193","simple",160265,"Thalassiosira antarctica","MMETSP0902",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","E67DE8087F37F102844D40F4D42B5A65","BE74B90932C1F37B837441F18BA8F2FE"
"253","SRR1296962","MMETSP0903","/mnt/scratch/ljcohen/mmetsp/Thalassiosira_antarctica/SRR1296962/trinity/Thalassiosira_antarctica_SRR1296962.Trinity.fixed.fasta",39344,201,7157,34488243,876.58202,0,11940,0,18867,82.94432,352,867,1405,2069,3403,0.47787,0.0109,0.00489,1.83857,0,0,0.16438,15924117,14761061,0.92696,13037755,0.81874,1723306,26051,313823,0.0091,12118,0.308,184,0.00468,24379,0.61964,1399,0.03556,0.41838,0.51543,0.47553,"/mnt/scratch/ljcohen/mmetsp/Thalassiosira_antarctica/SRR1296962/trinity/Thalassiosira_antarctica_SRR1296962.Trinity.fixed.fasta",39344,201,7157,34488243,876.58202,0,11940,0,18867,82.94432,352,867,1405,2069,3403,0.47787,0.0109,0.00489,1.83857,0,0,0.16438,142,142,0.00361,0.00608,126,0.00539,34,0.00146,23,0.00098,9,0.00039,5,0.00021,3,0.00013,0.00095,"Thalassiosira_antarctica_SRR1296962",265,39,125,429,0.617715618,15932686,15924117,99.95,33559956,"ThomasMock","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemaceae","Thalassiosira","antarctica","CCMP982","22-Jul-15","26-Jul-15",15932686,1593268600,15932686,100,913,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296962","SRX551369",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619078","SAMN02740194","simple",160265,"Thalassiosira antarctica","MMETSP0903",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","91A292697501514B0176EB0202F08843","32890B4A1443AF329D7B7A6BE5823324"
"254","SRR1296963","MMETSP0713","/mnt/scratch/ljcohen/mmetsp/Asterionellopsis_glacialis/SRR1296963/trinity/Asterionellopsis_glacialis_SRR1296963.Trinity.fixed.fasta",26404,201,9741,20782561,787.09896,0,7075,0,12160,78.42717,323,754,1189,1748,2768,0.42877,0.01317,0.00828,1.79286,0,0,0.15099,20124988,18903957,0.93933,17326147,0.86093,1577810,13891,156322,0.00752,6153,0.23303,123,0.00466,15467,0.58578,4080,0.15452,0.39258,0.40239,0.02745,"/mnt/scratch/ljcohen/mmetsp/Asterionellopsis_glacialis/SRR1296963/trinity/Asterionellopsis_glacialis_SRR1296963.Trinity.fixed.fasta",26404,201,9741,20782561,787.09896,0,7075,0,12160,78.42717,323,754,1189,1748,2768,0.42877,0.01317,0.00828,1.79286,0,0,0.15099,21,21,8e-04,0.00094,20,9e-04,7,0.00031,5,0.00022,2,9e-05,1,4e-05,1,4e-05,0.00041,"Asterionellopsis_glacialis_SRR1296963",200,96,133,429,0.466200466,20150089,20124988,99.88,21700211,"HeidiSosikSosik","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Asterionellopsis","glacialis","","22-Jul-15","26-Jul-15",20150089,2015008900,20150089,100,1253,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296963","SRX551370",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS619079","SAMN02740363","simple",33640,"Asterionellopsis glacialis","MMETSP0713",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA166822",NA,"public","D35E07EF080A7E9FEF0FE273C7067D71","324FAF92E435A63FE4CBBBB4034B9F3F"
