,Run,SampleName.x,assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,fragments,fragments_mapped,p_fragments_mapped,good_mappings,p_good_mapping,bad_mappings,potential_bridges,bases_uncovered,p_bases_uncovered,contigs_uncovbase,p_contigs_uncovbase,contigs_uncovered,p_contigs_uncovered,contigs_lowcovered,p_contigs_lowcovered,contigs_segmented,p_contigs_segmented,score,optimal_score,cutoff,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,ID,Complete,Fragmented,Missing,Total,Complete_BUSCO_perc,Input.Reads,Surviving.Reads,Percent.Surviving,Unique_kmers,Investigator,HighLevelClassification,Phylum,Class,Order,Family,Genus,Species,Strain,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,download_path,Experiment,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,Platform,Model,SRAStudy,BioProject,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName.y,CenterName,Submission,Consent,RunHash,ReadHash
379,SRR1296993,MMETSP0718,/mnt/scratch/ljcohen/mmetsp/Chaetoceros_curvisetus/SRR1296993/trinity/trinity_out/Chaetoceros_curvisetus_SRR1296993.Trinity.fixed.fa,8888,201,3954,5954626,669.96242,0,1834,0,3728,75.17404,314,622,897,1205,1735,0.42439,0.02344,0.01417,1.6907,0,0,0.13654,8649290,8212854,0.94954,7549555,0.87285,663299,3232,57804,0.00971,1728,0.19442,65,0.00731,4510,0.50743,2037,0.22919,0.33829,0.35339,0.02277,6702,6702,0.75405,1.02918,5907,0.90709,2944,0.45209,2827,0.43412,2661,0.40863,2594,0.39834,2429,0.373,0.45097,Chaetoceros_curvisetus_SRR1296993,71,61,297,429,0.165501166,8933945,8649290,96.81,4811846,SarahSmith,"Stramenopila(SAR,Chromalveolata)",Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,curvisetus,,22-Jul-15,26-Jul-15,8933945,893394500,8933945,100,499,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296993,SRX551400,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS619109,SAMN02740490,simple,230516,Chaetoceros curvisetus,MMETSP0718,NCGR,SRA166822,public,C6DC383DDD8349C4F2F5847C669701A5,383AA54AB3E945806550FD8BB619E36E
380,SRR1296994,MMETSP0578,/mnt/scratch/ljcohen/mmetsp/Skeletonema_grethae/SRR1296994/trinity/trinity_out/Skeletonema_grethae_SRR1296994.Trinity.fixed.fa,23756,201,12931,19516782,821.55169,0,6764,3,11430,82.16795,332,797,1292,1860,3033,0.45368,0.01483,0.00945,1.79924,0,0,0.1573,25299062,23935020,0.94608,21304973,0.84213,2630047,14030,204756,0.01049,6360,0.26772,212,0.00892,13337,0.56142,1271,0.0535,0.39185,0.45515,0.40437,17585,17585,0.74023,1.06498,13534,0.81965,7104,0.43023,6497,0.39347,5680,0.34399,5334,0.32304,4926,0.29833,0.44027,Skeletonema_grethae_SRR1296994,161,58,210,429,0.375291375,25987304,25299062,97.35,18828063,TatianaRynearson,"Stramenopila(SAR,Chromalveolata)",Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,grethea,CCMP1804,22-Jul-15,26-Jul-15,25987304,2598730400,25987304,100,1607,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296994,SRX551401,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS619110,SAMN02740128,simple,267565,Skeletonema grethae,MMETSP0578,NCGR,SRA166822,public,B168A98866C7DAAF4AC5ED60E29AC3BD,AC201C78B8E212A5CF046901AF03806B
381,SRR1296995,MMETSP0593,/mnt/scratch/ljcohen/mmetsp/Skeletonema_japonicum/SRR1296995/trinity/trinity_out/Skeletonema_japonicum_SRR1296995.Trinity.fixed.fa,25027,201,9656,24649577,984.91937,0,8856,0,13518,80.99892,403,1018,1595,2326,3664,0.45096,0.01294,0.00861,1.80169,0,0,0.18079,23754801,22663967,0.95408,20141662,0.8479,2522305,16591,187172,0.00759,7322,0.29256,133,0.00531,12692,0.50713,2008,0.08023,0.38849,0.43472,0.36259,18108,18108,0.72354,1.03878,13761,0.78941,7167,0.41114,6541,0.37523,5745,0.32957,5380,0.30863,4936,0.28316,0.43975,Skeletonema_japonicum_SRR1296995,221,56,152,429,0.515151515,24399850,23754801,97.36,25039642,TatianaRynearson,"Stramenopila(SAR,Chromalveolata)",Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,japonicum,CCMP2506,22-Jul-15,26-Jul-15,24399850,2439985000,24399850,100,1513,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296995,SRX551402,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS619111,SAMN02740205,simple,267983,Skeletonema japonicum,MMETSP0593,NCGR,SRA166822,public,E4D494F7266ECBA6F51F651D0227339E,99408E34EE37EF239DD76EC808794F1A
382,SRR1296996,MMETSP0098,/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1296996/trinity/trinity_out/uncultured_eukaryote_SRR1296996.Trinity.fixed.fa,38031,201,24450,40995071,1077.93829,0,11014,116,13469,62.7297,363,1196,2367,3802,6631,0.44627,0.01283,0.0038,1.83559,0,0,0.18001,32510207,31278365,0.96211,29521091,0.90806,1757274,9206,1354220,0.03303,11429,0.30052,2250,0.05916,27855,0.73243,3576,0.09403,0.50199,0.54478,0.0315,15387,15387,0.40459,0.99341,11467,0.74033,5781,0.37323,5484,0.35406,5043,0.32559,4839,0.31242,4429,0.28594,0.42169,uncultured_eukaryote_SRR1296996,332,19,78,429,0.773892774,32626576,32510207,99.64,34669733,BassemAllam,Unknown,Unknown,Unknown,Unknown,Unknown,Unidentifiedeukaryote,sp.,NY0313808BC1,22-Jul-15,26-Jul-15,32626576,6525315200,32626576,200,4098,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1296996,SRX551403,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS619112,SAMN02740213,simple,100272,uncultured eukaryote,MMETSP0098,NCGR,SRA166822,public,3EC05CFE4BDF54D812D9B00AC48D4DA7,9D8B165F246C2AA1E8DCD20265649D73
383,SRR1300211,MMETSP0044,/mnt/scratch/ljcohen/mmetsp/Oxyrrhis_marina/SRR1300211/trinity/trinity_out/Oxyrrhis_marina_SRR1300211.Trinity.fixed.fa,583,201,621,156856,269.04974,0,0,0,15,93.45259,208,228,256,311,440,0.54023,-0.02785,-0.00225,1.90633,0,0,0.06102,18366400,6874738,0.37431,367530,0.02001,6507208,561,1534,0.00978,141,0.24185,3,0.00515,72,0.1235,283,0.48542,0.00064,0.00131,0.03619,251,251,0.43053,0.56659,229,0.51693,139,0.31377,120,0.27088,89,0.2009,69,0.15576,35,0.07901,0.25299,Oxyrrhis_marina_SRR1300211,0,7,422,429,0,18367767,18366400,99.99,126234,JohnArchibald,"Alveolata(SAR,Chromalveolata)",Dinophyta,Dinophyceae,Oxyrrhinales,Oxyrrhinaceae,Oxyrrhis,marina,CCMP1788,22-Jul-15,25-Jul-15,18367767,1836776700,18367767,100,1034,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300211,SRX554019,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621305,SAMN02740391,simple,2969,Oxyrrhis marina,MMETSP0044,NCGR,SRA167331,public,CBAC39F3ECA00D6C375EC6CE73665B12,8AFCAF5A66D1126C58EABB3183913E91
384,SRR1300212,MMETSP0372,/mnt/scratch/ljcohen/mmetsp/Lankesteria_abbotti/SRR1300212/trinity/trinity_out/Lankesteria_abbotti_SRR1300212.Trinity.fixed.fa,22654,201,7279,13166565,581.20266,0,3307,0,7515,81.34602,261,473,787,1226,2024,0.45365,0.03228,0.00414,1.78712,0,0,0.11406,26328342,17621712,0.66931,7940968,0.30161,9680744,10070,1904773,0.14467,15059,0.66474,3564,0.15732,13793,0.60885,2976,0.13137,0.01201,0.10147,0.20622,13190,13190,0.58224,0.68384,7446,0.38604,3704,0.19204,3168,0.16425,2476,0.12837,2109,0.10934,1681,0.08715,0.22208,Lankesteria_abbotti_SRR1300212,123,93,213,429,0.286713287,26369979,26328342,99.84,7449613,ClaudioSlamovits,"Alveolata(SAR,Chromalveolata)",Apicomplexa,Gregarinia,Eugregarinida,Lecudinidae,Lankesteria,abbottii,GrapplerInletBC,22-Jul-15,25-Jul-15,26369979,5273995800,26369979,200,3397,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300212,SRX554020,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621306,SAMN02740334,simple,340204,Lankesteria abbotti,MMETSP0372,NCGR,SRA167331,public,0B4C938123596A774C4DFBE9C0B4A16F,6534D1F52D838EEB1B49BD2E93F82717
385,SRR1300213,MMETSP0328,/mnt/scratch/ljcohen/mmetsp/Alexandrium_minutum/SRR1300213/trinity/trinity_out/Alexandrium_minutum_SRR1300213.Trinity.fixed.fa,38373,201,3187,18979990,494.61835,0,3895,0,13053,92.97027,242,382,637,955,1451,0.64513,0.00833,0.0025,2.09853,0,0,0.09972,11302437,9409591,0.83253,3926099,0.34737,5483492,15038,669072,0.03525,12741,0.33203,1747,0.04553,25516,0.66495,3104,0.08089,0.01874,0.12044,0.24045,10613,10613,0.27657,0.784,8966,0.66233,4454,0.32902,4328,0.31972,4070,0.30066,3901,0.28817,3693,0.27281,0.34661,Alexandrium_minutum_SRR1300213,87,46,296,429,0.202797203,11312320,11302437,99.91,18115083,KjetillSigurdJakobsen,"Alveolata(SAR,Chromalveolata)",Dinophyta,Dinophyceae,Gonyualacales,Goniodomataceae,Alexandrium,minutum,CCMP113,22-Jul-15,25-Jul-15,11312320,2262464000,11312320,200,1406,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300213,SRX554021,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621307,SAMN02740071,simple,39455,Alexandrium minutum,MMETSP0328,NCGR,SRA167331,public,84859CE32DB728671F3C3F5ACE77E6C4,97288A968AE3734E393782D6809F32F7
386,SRR1300214,MMETSP0347,/mnt/scratch/ljcohen/mmetsp/Alexandrium_fundyense/SRR1300214/trinity/trinity_out/Alexandrium_fundyense_SRR1300214.Trinity.fixed.fa,23730,201,3208,12721154,536.07897,0,3208,0,9101,91.22644,243,449,760,1054,1502,0.60903,0.00888,0.00315,2.00866,0,0,0.10929,27037719,17415339,0.64411,8081179,0.29889,9334160,21466,173692,0.01365,5510,0.2322,421,0.01774,13080,0.5512,1591,0.06705,0.02814,0.13168,0.28619,4062,4062,0.17118,0.72445,3884,0.69271,1941,0.34617,1921,0.34261,1878,0.33494,1845,0.32905,1795,0.32014,0.35318,Alexandrium_fundyense_SRR1300214,83,28,318,429,0.193473193,27042993,27037719,99.98,11358293,KjetillSigurdJakobsen,"Alveolata(SAR,Chromalveolata)",Dinophyta,Dinophyceae,Gonyualacales,Goniodomataceae,Alexandrium,fundyense,CCMP1719,22-Jul-15,25-Jul-15,27042993,2704299300,27042993,100,1697,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300214,SRX554022,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621310,SAMN02740063,simple,2932,Alexandrium fundyense,MMETSP0347,NCGR,SRA167331,public,749489A41AE230EFF30DEEF46D47420B,24865E0BEDA8B448EFA7A69C58778071
387,SRR1300215,MMETSP0186,/mnt/scratch/ljcohen/mmetsp/Minchinia_chitonis/SRR1300215/trinity/trinity_out/Minchinia_chitonis_SRR1300215.Trinity.fixed.fa,1626,201,1956,557396,342.80197,0,24,0,225,92.35965,217,266,342,488,796,0.54063,0.00837,0.00979,2.0033,0,0,0.07415,6808014,2891918,0.42478,90015,0.01322,2801903,616,2412,0.00433,192,0.11808,3,0.00185,1213,0.746,84,0.05166,0.00174,0.00153,0.01705,451,451,0.27737,0.59577,411,0.54293,210,0.27741,194,0.25627,172,0.22721,160,0.21136,144,0.19022,0.33735,Minchinia_chitonis_SRR1300215,5,7,417,429,0.011655012,6819524,6808014,99.83,526884,ClaudioSlamovits,Rhizaria(SAR),Cercozoa,Haplosporea,Haplosporida,Haplosporidiidae,Minchinia,chitonis,,22-Jul-15,25-Jul-15,6819524,681952400,6819524,100,479,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300215,SRX554023,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621308,SAMN02740352,simple,262233,Minchinia chitonis,MMETSP0186,NCGR,SRA167331,public,2DA7FADD6BF9AD3DF988C6D0A7710A2F,4B0B74DA3F326C1BDEE9CE9FA89007CF
388,SRR1300216,MMETSP0942,/mnt/scratch/ljcohen/mmetsp/Cafeteria_roenbergensis/SRR1300216/trinity/trinity_out/Cafeteria_roenbergensis_SRR1300216.Trinity.fixed.fa,25239,201,20716,21161626,838.44946,0,6644,24,12898,91.2966,324,796,1363,2118,4059,0.70404,0.00737,0.00109,2.2172,0,0,0.13355,32571944,31487963,0.96672,29449084,0.90412,2038879,15388,164709,0.00778,6454,0.25572,92,0.00365,15793,0.62574,1289,0.05107,0.48753,0.50339,0.44511,14991,14991,0.59396,0.87192,11584,0.67376,5945,0.34578,5159,0.30006,4338,0.25231,3939,0.2291,3412,0.19845,0.26271,Cafeteria_roenbergensis_SRR1300216,173,61,195,429,0.403263403,32631653,32571944,99.82,19342061,alastairsimpson,"Stramenopila(SAR,Chromalveolata)",Bicosoecida,Bicosoecophyceae,Bicosoecales,Cafeteriaceae,Cafeteria,roenbergensis,E4-10,22-Jul-15,25-Jul-15,32631653,3263165300,32631653,100,2040,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300216,SRX554024,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621309,SAMN02740089,simple,33653,Cafeteria roenbergensis,MMETSP0942,NCGR,SRA167331,public,8C8F13B7126056BE0444E288F895F867,708E59483FC9C6FEBCDBD01F7672AA64
389,SRR1300217,MMETSP0945,/mnt/scratch/ljcohen/mmetsp/Vaucheria_litorea/SRR1300217/trinity/Vaucheria_litorea_SRR1300217.Trinity.fixed.fasta,19862,201,6981,13014608,655.25164,0,3799,0,8732,90.45712,285,556,935,1420,2255,0.45167,0.01633,0.01397,2.09099,0,0,0.12848,19974775,18988659,0.95063,18093765,0.90583,894894,7902,73743,0.00567,3201,0.16116,82,0.00413,15141,0.76231,385,0.01938,0.4868,0.67633,0.7122,81,81,0.00408,0.0077,58,0.00551,18,0.00171,10,0.00095,3,0.00029,3,0.00029,1,1.00E-04,0.00107,Vaucheria_litorea_SRR1300217,223,72,134,429,0.51981352,20005419,19974775,99.85,11862679,KarenPelletreau,"Stramenopila(SAR,Chromalveolata)",Ochrophyta,Xanthophyceae,Vaucheriales,Vaucheriaceae,Vaucheria,litorea,CCMP2940,22-Jul-15,25-Jul-15,20005419,2000541900,20005419,100,1236,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300217,SRX554025,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621311,SAMN02740256,simple,109269,Vaucheria litorea,MMETSP0945,NCGR,SRA167331,public,30F04A6010BCCE3948165AEF42B03337,F8D99137B366E48F6B7899C495DD8C15
390,SRR1300218,MMETSP0946,/mnt/scratch/ljcohen/mmetsp/Vaucheria_litorea/SRR1300218/trinity/trinity_out/Vaucheria_litorea_SRR1300218.Trinity.fixed.fa,19056,201,9491,11482838,602.58386,0,2933,0,7770,92.31775,269,492,821,1292,2192,0.45105,0.02191,0.01874,2.06445,0,0,0.11965,22965306,22115576,0.963,21387616,0.9313,727960,6944,48035,0.00418,2935,0.15402,47,0.00247,15645,0.821,308,0.01616,0.49653,0.61266,0.38133,8368,8368,0.43913,0.94994,7283,0.82677,3755,0.42627,3540,0.40186,3231,0.36678,3053,0.34658,2755,0.31275,0.38781,Vaucheria_litorea_SRR1300218,197,83,149,429,0.459207459,22965702,22965306,100,10251423,KarenPelletreau,"Stramenopila(SAR,Chromalveolata)",Ochrophyta,Xanthophyceae,Vaucheriales,Vaucheriaceae,Vaucheria,litorea,CCMP2940,22-Jul-15,25-Jul-15,22965702,2296570200,22965702,100,1367,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300218,SRX554026,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621312,SAMN02740257,simple,109269,Vaucheria litorea,MMETSP0946,NCGR,SRA167331,public,5C0A7E4EAD5F0C3A3817DB255411F796,58BD4A102949DAF9D68B6072754C985B
391,SRR1300219,MMETSP0924,/mnt/scratch/ljcohen/mmetsp/Perkinsus_chesapeaki/SRR1300219/trinity/trinity_out/Perkinsus_chesapeaki_SRR1300219.Trinity.fixed.fa,26358,201,1688,9655104,366.3064,0,197,0,3643,84.41707,231,301,385,497,714,0.46087,0.00267,0.00314,1.80973,0,0,0.08102,16787344,8208785,0.48899,272910,0.01626,7935875,22417,888507,0.09202,18785,0.71269,1859,0.07053,13352,0.50656,2867,0.10877,0.00031,0.00254,0.16703,12946,12946,0.49116,0.91933,9440,0.67036,4898,0.34782,4247,0.30159,3147,0.22348,2569,0.18243,1630,0.11575,0.28105,Perkinsus_chesapeaki_SRR1300219,48,101,280,429,0.111888112,16787447,16787344,100,7061960,SenjieLin,"Alveolata(SAR,Chromalveolata)",Perkinsozoa,Perkinsea,Perkinsida,Perkinsidae,Perkinsus,chesapeaki,ATCCPRA-65,22-Jul-15,25-Jul-15,16787447,1678744700,16787447,100,1040,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300219,SRX554027,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621313,SAMN02740203,simple,330153,Perkinsus chesapeaki,MMETSP0924,NCGR,SRA167331,public,98FF734B2F5C32B5C68A8683547302B3,B26A29AB795889333F3E8786ED35C780
392,SRR1300220,MMETSP0925,/mnt/scratch/ljcohen/mmetsp/Perkinsus_chesapeaki/SRR1300220/trinity/trinity_out/Perkinsus_chesapeaki_SRR1300220.Trinity.fixed.fa,23093,201,1661,8506985,368.37938,0,114,0,2977,82.04903,232,305,391,496,702,0.45098,-0.00043,0.0018,1.80947,0,0,0.08124,21389347,11312590,0.52889,226509,0.01059,11086081,20002,744196,0.08748,15853,0.68649,1629,0.07054,9217,0.39913,3219,0.13939,0.00018,0.00126,0.12347,4,4,0.00017,0.00011,2,5.00E-05,0,0,0,0,0,0,0,0,0,0,1.00E-05,Perkinsus_chesapeaki_SRR1300220,30,94,305,429,0.06993007,21389559,21389347,100,5657575,SenjieLin,"Alveolata(SAR,Chromalveolata)",Perkinsozoa,Perkinsea,Perkinsida,Perkinsidae,Perkinsus,chesapeaki,ATCCPRA-65,22-Jul-15,25-Jul-15,21389559,2138955900,21389559,100,1344,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300220,SRX554028,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621314,SAMN02740204,simple,330153,Perkinsus chesapeaki,MMETSP0925,NCGR,SRA167331,public,209369263493F6CE5513D309318C92C7,7891D0CE7F0D941D23B38315C9F4E6F8
393,SRR1300221,MMETSP0378,/mnt/scratch/ljcohen/mmetsp/Alexandrium_tamarense/SRR1300221/trinity/trinity_out/Alexandrium_tamarense_SRR1300221.Trinity.fixed.fa,39466,201,2726,16217412,410.9211,0,1556,0,8134,85.37831,231,315,455,667,1058,0.57987,0.01057,0.00052,1.97878,0,0,0.08745,14998989,11957643,0.79723,8882160,0.59218,3075483,32363,106790,0.00658,8162,0.20681,119,0.00302,15365,0.38932,6013,0.15236,0.19501,0.24112,0.20219,33529,33529,0.84957,0.74657,29330,0.65307,14944,0.33275,13094,0.29155,10047,0.22371,8346,0.18583,6516,0.14509,0.28812,Alexandrium_tamarense_SRR1300221,57,66,306,429,0.132867133,14999128,14998989,100,14493802,MaryAnnMoran,"Alveolata(SAR,Chromalveolata)",Dinophyta,Dinophyceae,Gonyualacales,Goniodomataceae,Alexandrium,tamarense,CCMP1771,22-Jul-15,25-Jul-15,14999128,1499912800,14999128,100,949,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300221,SRX554029,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621315,SAMN02739959,simple,2926,Alexandrium tamarense,MMETSP0378,NCGR,SRA167331,public,B4AB2FBB80933555EC88E1DA0B313D65,678214B3C9274ADDF9709D2DAAA31D4E
394,SRR1300222,MMETSP0380,/mnt/scratch/ljcohen/mmetsp/Alexandrium_tamarense/SRR1300222/trinity/trinity_out/Alexandrium_tamarense_SRR1300222.Trinity.fixed.fa,35454,201,3277,13753447,387.9237,0,960,0,6023,84.51772,227,299,415,597,954,0.57387,0.01145,0.00132,1.97612,0,0,0.08315,13696405,10488888,0.76581,7444404,0.54353,3044484,29780,94861,0.0069,7087,0.19989,113,0.00319,13268,0.37423,5517,0.15561,0.17208,0.22444,0.26934,31123,31123,0.87784,0.69299,27170,0.60497,13540,0.30149,11116,0.24751,7745,0.17245,6271,0.13963,4735,0.10543,0.24663,Alexandrium_tamarense_SRR1300222,46,48,335,429,0.107226107,13697132,13696405,99.99,10733710,MaryAnnMoran,"Alveolata(SAR,Chromalveolata)",Dinophyta,Dinophyceae,Gonyualacales,Goniodomataceae,Alexandrium,tamarense,CCMP1771,22-Jul-15,25-Jul-15,13697132,1369713200,13697132,100,868,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300222,SRX554030,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621316,SAMN02739960,simple,2926,Alexandrium tamarense,MMETSP0380,NCGR,SRA167331,public,7109BC3657242F1CA8FB87BCBC1BC0A2,E579108A9197B5F7AD77C360B9F4DA42
395,SRR1300223,MMETSP1083,/mnt/scratch/ljcohen/mmetsp/Prymnesium_parvum/SRR1300223/trinity/trinity_out/Prymnesium_parvum_SRR1300223.Trinity.fixed.fa,39746,201,11323,31417296,790.45177,0,10006,2,17953,82.07501,320,731,1218,1839,3323,0.59576,0.01197,0.00463,2.25251,0,0,0.14607,26334325,24916523,0.94616,22630596,0.85936,2285927,22336,276057,0.00879,9912,0.24938,218,0.00548,26179,0.65866,1393,0.03505,0.45692,0.50396,0.45855,24016,24016,0.60424,0.83802,19571,0.68292,10059,0.351,9136,0.31879,8002,0.27922,7415,0.25874,6592,0.23002,0.29497,Prymnesium_parvum_SRR1300223,186,63,180,429,0.433566434,26334945,26334325,100,23777005,DavidCaron,"Haptophyta(Hacrobia,Chromalveolata)",Haptophyta,Prymnesiophyceae,Prymensiales,Prymenesiaceae,Prymnesium,parvum,Texoma1,22-Jul-15,25-Jul-15,26334945,2633494500,26334945,100,1708,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300223,SRX554031,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621317,SAMN02740305,simple,97485,Prymnesium parvum,MMETSP1083,NCGR,SRA167331,public,CAFF9C333DCD6DEA1FBA4F17D22F4095,1EA6961101E7C298A4DCC5E0A6D891A0
396,SRR1300224,MMETSP0941,/mnt/scratch/ljcohen/mmetsp/Prasinococcus_capsulatus/SRR1300224/trinity/trinity_out/Prasinococcus_capsulatus_SRR1300224.Trinity.fixed.fa,11442,201,15843,18659966,1630.8308,0,6831,20,8556,73.10015,877,1690,2410,3349,5336,0.58206,0.00434,0.00258,2.08322,0,0,0.26686,23509336,22763578,0.96828,21504368,0.91472,1259210,6447,369385,0.0198,3213,0.28081,148,0.01293,3390,0.29628,1050,0.09177,0.52878,0.55678,0.05928,10155,10155,0.88752,0.99267,7565,0.73949,3976,0.38866,3729,0.36452,3367,0.32913,3234,0.31613,3003,0.29355,0.46329,Prasinococcus_capsulatus_SRR1300224,287,43,99,429,0.668997669,23513718,23509336,99.98,13696416,AlexandraWorden,Viridiplantae(Archaeplastida),Chlorophyta,Prasinophyceae,Pseudoscourfieldiales,Pyncnococcaceae,Prasinococcus,capsulatus,CCMP1194,22-Jul-15,25-Jul-15,23513718,2351371800,23513718,100,1496,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300224,SRX554032,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621318,SAMN02740051,simple,156131,Prasinococcus capsulatus,MMETSP0941,NCGR,SRA167331,public,F6BB78033E0A97AFD4A07BB0FF032C4B,9D5EBB4EED0A9107E800AE68BAA9A6B8
397,SRR1300225,MMETSP0970,/mnt/scratch/ljcohen/mmetsp/Thalassiosira_oceanica/SRR1300225/trinity/trinity_out/Thalassiosira_oceanica_SRR1300225.Trinity.fixed.fa,30406,201,13794,28547552,938.87891,0,9846,5,16131,85.02317,379,936,1500,2241,3852,0.5589,0.00932,0.01002,2.03779,0,0,0.17081,18907575,17833277,0.94318,15891889,0.8405,1941388,19897,253038,0.00886,8894,0.29251,158,0.0052,17098,0.56232,1094,0.03598,0.42386,0.53618,0.5459,21473,21473,0.70621,0.73262,17331,0.5913,8726,0.29771,7853,0.26793,6773,0.23108,6219,0.21218,5391,0.18393,0.25891,Thalassiosira_oceanica_SRR1300225,217,69,143,429,0.505827506,18943746,18907575,99.81,28847649,BethanyJenkins,"Stramenopila(SAR,Chromalveolata)",Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemaceae,Thalassiosira,oceanica,CCMP1005,22-Jul-15,25-Jul-15,18943746,1894374600,18943746,100,1091,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300225,SRX554033,RNA-Seq,RANDOM PCR,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRP042159,PRJNA248394,248394,SRS621319,SAMN02739969,simple,159749,Thalassiosira oceanica,MMETSP0970,NCGR,SRA167331,public,1B8B33B3876056F332CCD6500980CA94,907C3252653A1FC56DEF550F3F3BDBC1
